product_id;parent_id;sku;name;stock_now;sold_period;avg_daily;needed_for_cover;order_qty;stock_cover_days;status
488435470;211347492;0233;AKUKU A0234(5) - Majtki siateczkowe wielorazowe - (2 szt) - M;9;0;0,000;0;0;;OK
488435473;211347492;0236;AKUKU A0234(5) - Majtki siateczkowe wielorazowe - (2 szt) - XXL;5;0;0,000;0;0;;OK
402411530;0;A0306;AKUKU A0306 - Laktator ręczny;1;0;0,000;0;0;;OK
211348361;0;766240;AKUKU A0354 - Wkładki laktacyjne - Ultracienkie - (30 szt.);2;0;0,000;0;0;;OK
590794641;0;765856;AKUKU A0355 - Gryzak wodny Serce;0;0;0,000;0;0;;OK
590794642;0;773847;AKUKU A0356 - Gryzak wodny Ster;0;0;0,000;0;0;;OK
590794643;0;765858;AKUKU A0357 - Gryzak wodny Słonik;0;0;0,000;0;0;;OK
590794644;0;773848;AKUKU A0358 - Gryzak wodny Żyrafa;0;0;0,000;0;0;;OK
590794659;0;767731;AKUKU A0362 - Zabawki kąpielowe 4szt.;0;0;0,000;0;0;;OK
590794660;0;767732;AKUKU A0363 - Zabawki kąpielowe 5szt.;0;0;0,000;0;0;;OK
211347310;0;770704;AKUKU A0395 - Termometr do kąpieli - Rybka Rico;2;0;0,000;0;0;;OK
402411532;0;A0399;AKUKU A0399 - Kolektor na mleko - (ręczny);1;0;0,000;0;0;;OK
590794645;0;774732;AKUKU A0413 - Grzechotko gryzak;0;0;0,000;0;0;;OK
590794661;0;780926;AKUKU A0449 - Grzechotka Lew;0;0;0,000;0;0;;OK
590794662;0;780927;AKUKU A0450 - Grzechotka Słoń;0;0;0,000;0;0;;OK
402411517;0;778107;AKUKU A0458 -  Zestaw manicure - różowy;1;0;0,000;0;0;;OK
590794646;0;787885;AKUKU A0460 - Gryzak silikonowy Miś;0;0;0,000;0;0;;OK
590794663;0;783769;AKUKU A0467 - Grzechotka czarno-biały Miś;0;0;0,000;0;0;;OK
590794664;0;783771;AKUKU A0470 - Pluszowa zawieszka Miś czarno-biały;0;0;0,000;0;0;;OK
590794665;0;5902728;AKUKU A0482 - Grzechotka pluszowa HANTEL;0;0;0,000;0;0;;OK
590794666;0;5902729;AKUKU A0483 - Grzechotka pluszowa Maracas;0;0;0,000;0;0;;OK
211347313;0;786379;AKUKU A0495 - Termometr do kąpieli - biała OWCA;7;0;0,000;0;0;;OK
590852439;590852437;A0517;AKUKU A0517(18) - Śliniak z rękawkiem - Borsuk;0;0;0,000;0;0;;OK
590852442;590852437;A0518;AKUKU A0517(18) - Śliniak z rękawkiem - Misio;0;0;0,000;0;0;;OK
211347317;0;5907191;AKUKU A0572 - Szczotka do butelek MIś - (NIEBIESKA);0;0;0,000;0;0;;OK
211347433;0;5907081;AKUKU A0586 - Smoczek uspokajający 0-6m - NIEBIESKI;4;0;0,000;0;0;;OK
548119370;0;5907644006649;AKUKU A0664 - RĘCZNIK kąpielowy z kapturkiem - frotte - (100 x 100 cm);1;0;0,000;0;0;;OK
590794667;0;5911655;AKUKU A0679 - Grzechotka Krówka;0;0;0,000;0;0;;OK
590794670;590794668;5911657;AKUKU A0680(81) - Grzechotka Klucze - ciemne;0;0;0,000;0;0;;OK
590794669;590794668;5911656;AKUKU A0680(81) - Grzechotka Klucze - jasne;0;0;0,000;0;0;;OK
590852448;590852445;A1300;AKUKU A1300(20) - Śliniak na rzep - mały;0;0;0,000;0;0;;OK
590852450;590852445;A1320;AKUKU A1300(20) - Śliniak na rzep - średni;0;0;0,000;0;0;;OK
590852459;590852453;A1513;AKUKU A1512(13) - Śliniak apaszka na rzep - Jeżyki;0;0;0,000;0;0;;OK
590852457;590852453;A1512;AKUKU A1512(13) - Śliniak apaszka na rzep - Serduszka;0;0;0,000;0;0;;OK
590852467;590852462;A1640;AKUKU A1600(40) - Śliniak wiązany - mały;0;0;0,000;0;0;;OK
590852465;590852462;A1600;AKUKU A1600(40) - Śliniak wiązany - mini;0;0;0,000;0;0;;OK
590852470;590852468;A1663;AKUKU A1662(63, 64, 65, 66) - Śliniak wiązany z nadrukiem - Autka;0;0;0,000;0;0;;OK
590852472;590852468;A1665;AKUKU A1662(63, 64, 65, 66) - Śliniak wiązany z nadrukiem - Gwiazdki;0;0;0,000;0;0;;OK
590852471;590852468;A1664;AKUKU A1662(63, 64, 65, 66) - Śliniak wiązany z nadrukiem - Jeżyki;0;0;0,000;0;0;;OK
590852473;590852468;A1666;AKUKU A1662(63, 64, 65, 66) - Śliniak wiązany z nadrukiem - Koty;0;0;0,000;0;0;;OK
590852469;590852468;A1662;AKUKU A1662(63, 64, 65, 66) - Śliniak wiązany z nadrukiem - Sowy;0;0;0,000;0;0;;OK
590852474;0;A1744;AKUKU A1744 - Śliniak rękawek okulary;0;0;0,000;0;0;;OK
555913048;0;5907001941057;ALBERO MIO C015 - RĘCZNIK kąpielowy - z kapturkiem - (100 x 100 cm);1;0;0,000;0;0;;OK
211347440;0;787224;ARDO - Krem przeciw rozstępom;1;0;0,000;0;0;;OK
211347445;0;782010;ARDO CARE - Lanolina 10ml;1;0;0,000;0;0;;OK
211347455;0;5906235;AVENT SCF091/05 - Smoczek Ultra Soft - (0-6m) - beż/zieleń;1;0;0,000;0;0;;OK
211347519;211347514;777931;AVENT SCF153/01-03 - Osłonki na piersi - MAŁE;1;0;0,000;0;0;;OK
211347523;211347514;778127-S;AVENT SCF153/01-03 - Osłonki na piersi - ŚREDNIE;1;0;0,000;0;0;;OK
211347458;0;771532;AVENT SCF254/24 - Wkładki jednorazowe - (24 szt.);3;0;0,000;0;0;;OK
441386675;0;5901435416495;B.O. 1576 - Edukacyjna mata piankowa XPE - (150x200cm);1;0;0,000;0;0;;OK
481559350;0;5904341200868;B.O.066 - Bezpieczne nożyczki - TAKE CARE;1;0;0,000;0;0;;OK
211348247;0;5908859;B.O.1552/02 - Okrycie kąpielowe frotte z kapturkiem (100x100cm) - 100% Bawełna - (niebieskie);0;0;0,000;0;0;;OK
570394543;211348252;5901435418024;B.O.1553 - Okrycie kąpielowe z kapturkiem - Bambusowe -  100x100cm - ciemny beż/06;0;0;0,000;0;0;;OK
570394540;211348252;5901435418017;B.O.1553 - Okrycie kąpielowe z kapturkiem - Bambusowe -  100x100cm - jasny beż/05;1;0;0,000;0;0;;OK
570394544;211348252;5901435418031;B.O.1553 - Okrycie kąpielowe z kapturkiem - Bambusowe -  100x100cm - kremowe/07;0;0;0,000;0;0;;OK
570394538;211348252;5901435418000;B.O.1553 - Okrycie kąpielowe z kapturkiem - Bambusowe -  100x100cm - różowy/04;1;0;0,000;0;0;;OK
555860305;211347533;5901435417232;B.O.1647/(1,2,3) - Kocyk  bawełniany - Dzianinynowy -  Szary;1;0;0,000;0;0;;OK
555860306;211347533;5901435417225;B.O.1647/(1,2,3) - Kocyk  bawełniany - Dzianinynowy - Różowy;2;0;0,000;0;0;;OK
570372399;555121210;5901435418055;B.O.1673 - Kocyk Bambusowy - Dzianina - Jasny beż/02;1;0;0,000;0;0;;OK
538554689;0;167301;B.O.1673/01 - Kocyk Bambusowy - Dzianina  - (Różowy);1;0;0,000;0;0;;OK
211348365;0;5907986;B.O.297/01 - Wkładki laktacyjne NIGHT & DAY - (40 szt.);5;0;0,000;0;0;;OK
211348260;0;769621;B.O.298/01 - Wkładki laktacyjne NATURAL NURSING - (24 szt.) -  białe;2;0;0,000;0;0;;OK
